day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2026-05-01,1,27873.75,27779.339285714286,2,-380.08285714285506,-375.64285714285506,93.91071428571429,stop,595,635,-1.0118197375926927,-0.9999999999999944,375.64285714285717,NQ
2026-05-08,1,29066.5,29296.496428571427,2,917.5457142857072,921.9857142857072,96.04017857142857,target,585,795,2.388442337191447,2.3999999999999817,384.1607142857143,NQ
2026-05-14,1,29677.75,29708.75,2,121.56,126.0,105.87053571428571,time,635,950,0.2870487033523087,0.29753320683111956,423.48214285714283,NQ
2026-06-10,1,29144.25,29004.07589285714,1,-281.56821428571743,-279.3482142857174,139.67410714285714,stop,585,590,-1.00794707066834,-1.000000000000011,558.6964285714286,NQ
2026-06-11,1,29039.5,28893.433035714286,1,-293.35392857142756,-291.13392857142753,145.56696428571428,stop,600,610,-1.0076253565185356,-0.9999999999999964,582.2678571428571,NQ
2026-06-30,1,30367.0,30571.75,1,408.28,410.5,174.95982142857142,time,595,950,1.166782169375622,1.1731264831211248,699.8392857142857,NQ
2026-07-17,1,28866.25,28723.88839285714,1,-285.94321428571743,-283.7232142857174,141.86160714285714,stop,620,655,-1.0078245271737531,-1.000000000000011,567.4464285714286,NQ
2026-07-30,1,28152.0,28009.691964285714,1,-285.8360714285725,-283.61607142857247,141.80803571428572,stop,595,675,-1.007827483078864,-1.0000000000000036,567.2321428571429,NQ
2026-08-03,1,28716.25,28899.25,1,364.78,367.0,151.83928571428572,time,635,950,1.2012042808420555,1.2085146418910973,607.3571428571429,NQ
2026-08-04,1,29518.75,29892.178571428572,1,745.6371428571449,747.8571428571449,155.80357142857142,target,605,825,2.392875644699147,2.400000000000007,623.2142857142857,NQ
2026-08-06,1,29641.0,29478.741071428572,1,-325.7378571428551,-323.51785714285506,161.75892857142858,stop,615,720,-1.0068620632554994,-0.9999999999999934,647.0357142857143,NQ
2026-08-13,1,30176.25,30192.5,1,31.28,33.5,141.54017857142858,time,595,950,0.11049865951742627,0.11834095568522314,566.1607142857143,NQ
2026-08-26,1,29331.5,29244.321428571428,2,-351.15428571428987,-346.7142857142899,86.67857142857143,stop,595,610,-1.012805933250939,-1.000000000000012,346.7142857142857,NQ
2026-08-28,1,29796.75,29712.95089285714,3,-506.45464285715224,-499.7946428571522,83.29910714285714,stop,655,700,-1.0133254729621282,-1.0000000000000189,333.19642857142856,NQ
2026-09-10,1,29230.25,29156.397321428572,3,-446.7760714285652,-440.1160714285652,73.35267857142857,stop,620,750,-1.0151323717363379,-0.9999999999999858,293.4107142857143,NQ
2011-04-18,-1,1292.0,1297.267857142857,20,-551.185714285711,-476.78571428571104,4.767857142857143,stop,655,830,-1.1560449438202178,-0.9999999999999931,19.071428571428573,ES
2011-06-10,-1,1273.5,1278.9375,20,-568.15,-493.75,4.9375,stop,650,900,-1.1506835443037975,-1.0,19.75,ES
2011-07-18,-1,1296.5,1301.5,19,-498.18,-427.5,5.196428571428571,time,645,950,-1.009154639175258,-0.8659793814432991,20.785714285714285,ES
2011-08-01,-1,1292.25,1278.8428571428572,17,1118.8671428571417,1182.1071428571418,5.794642857142857,target,590,600,2.2716055469953753,2.3999999999999977,23.178571428571427,ES
