day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2011-12-27,1,2293.75,2288.5,5,-58.6,-47.5,46.57142857142857,time,930,955,-0.12582822085889572,-0.10199386503067485,93.14285714285714,NQ
2012-01-03,1,2320.5,2316.0,5,-51.1,-40.0,44.598214285714285,time,930,955,-0.11457857857857859,-0.0896896896896897,89.19642857142857,NQ
2012-01-09,-1,2349.25,2347.5,6,13.68,27.0,40.6875,time,930,955,0.028018433179723502,0.055299539170506916,81.375,NQ
2012-01-17,1,2387.5,2389.25,7,15.96,31.5,33.464285714285715,time,930,955,0.034066168623265745,0.0672358591248666,66.92857142857143,NQ
2012-01-23,1,2433.75,2434.5,7,1.9600000000000009,17.5,32.17857142857143,time,930,955,0.004350721420643731,0.038845726970033294,64.35714285714286,NQ
2012-01-30,-1,2458.75,2462.25,7,-57.54,-42.0,33.348214285714285,time,930,955,-0.12324497991967871,-0.08995983935742972,66.69642857142857,NQ
2012-02-06,1,2522.75,2525.0,7,22.96,38.5,33.044642857142854,time,930,955,0.049629829775736295,0.0832207511483383,66.08928571428571,NQ
2012-02-13,1,2567.75,2567.0,7,-19.04,-3.5,33.955357142857146,time,930,955,-0.040052590060478566,-0.007362608466999736,67.91071428571429,NQ
2012-02-21,-1,2578.0,2591.0,8,-217.76,-200.0,28.696428571428573,time,930,955,-0.47427504667081516,-0.4355942750466708,57.392857142857146,NQ
2012-02-27,-1,2611.5,2608.25,9,47.519999999999996,67.5,26.875,time,930,955,0.09823255813953488,0.13953488372093023,53.75,NQ
2012-03-05,-1,2617.75,2614.25,10,57.8,80.0,23.982142857142858,time,930,955,0.12050632911392403,0.16679076693968725,47.964285714285715,NQ
2012-03-12,1,2647.0,2647.5,10,-2.1999999999999993,20.0,23.276785714285715,time,930,955,-0.00472573839662447,0.04296125815113157,46.55357142857143,NQ
2012-03-19,1,2732.25,2728.25,11,-101.42,-77.0,21.535714285714285,time,930,955,-0.21406301824212273,-0.1625207296849088,43.07142857142857,NQ
2012-03-26,1,2770.5,2773.5,11,52.58,77.0,21.589285714285715,time,930,955,0.11070306038047972,0.1621174524400331,43.17857142857143,NQ
2012-04-09,-1,2741.0,2737.0,11,74.58,99.0,21.660714285714285,time,930,955,0.1565045342126958,0.20774938169826876,43.32142857142857,NQ
2012-04-16,-1,2667.5,2666.25,11,14.08,38.5,22.473214285714285,time,930,955,0.028478347238776323,0.07787048073102901,44.94642857142857,NQ
2012-04-23,-1,2650.25,2650.75,10,-22.2,-0.0,24.651785714285715,time,930,955,-0.045027164070988765,-0.0,49.30357142857143,NQ
2012-04-30,-1,2719.25,2718.5,10,2.8000000000000007,25.0,23.875,time,930,955,0.00586387434554974,0.05235602094240838,47.75,NQ
2012-05-07,1,2644.25,2635.5,9,-168.48,-148.5,25.571428571428573,time,930,955,-0.36603351955307256,-0.3226256983240223,51.142857142857146,NQ
2012-05-14,1,2593.75,2587.0,9,-132.48,-112.5,26.928571428571427,time,930,955,-0.273315649867374,-0.2320954907161804,53.857142857142854,NQ
2012-05-21,1,2542.5,2542.25,9,-15.48,4.5,27.151785714285715,time,930,955,-0.0316737915159487,0.009207497533706017,54.30357142857143,NQ
2012-05-29,-1,2550.0,2556.75,8,-117.76,-100.0,29.508928571428573,time,930,955,-0.2494160363086233,-0.2118003025718608,59.017857142857146,NQ
2012-06-04,-1,2463.5,2476.0,8,-209.76,-192.0,29.410714285714285,time,930,955,-0.4457559198542805,-0.4080145719489982,58.82142857142857,NQ
2012-06-11,-1,2518.75,2512.75,7,75.46000000000001,91.0,32.125,time,930,955,0.1677821011673152,0.20233463035019456,64.25,NQ
2012-06-18,1,2586.25,2587.0,7,1.9600000000000009,17.5,34.285714285714285,time,930,955,0.0040833333333333355,0.036458333333333336,68.57142857142857,NQ
2012-06-25,-1,2531.5,2527.25,7,50.96,66.5,34.098214285714285,time,930,955,0.1067504582351401,0.13930348258706468,68.19642857142857,NQ
2012-07-02,-1,2613.75,2618.5,7,-75.03999999999999,-59.5,34.830357142857146,time,930,955,-0.1538887464752627,-0.12201999487310944,69.66071428571429,NQ
2012-07-05,-1,2647.75,2643.25,6,46.68,60.0,36.723214285714285,time,930,955,0.10592754680282032,0.1361536591295891,73.44642857142857,NQ
2012-07-09,-1,2601.25,2604.75,6,-49.32,-36.0,35.88392857142857,time,930,955,-0.11453595421746704,-0.08360288629012193,71.76785714285714,NQ
2012-07-16,-1,2573.5,2571.75,7,15.96,31.5,34.857142857142854,time,930,955,0.03270491803278689,0.06454918032786885,69.71428571428571,NQ
2012-07-23,-1,2587.5,2583.0,7,54.46,70.0,34.9375,time,930,955,0.11134168157423971,0.14311270125223613,69.875,NQ
2012-07-30,1,2636.0,2636.25,7,-5.039999999999999,10.5,33.651785714285715,time,930,955,-0.010697797824356592,0.0222870788007429,67.30357142857143,NQ
2012-08-06,1,2697.75,2689.0,7,-131.04,-115.5,32.69642857142857,time,930,955,-0.2862697979246313,-0.2523211359912616,65.39285714285714,NQ
2012-08-13,1,2721.75,2726.75,7,61.46,77.0,33.160714285714285,time,930,955,0.13238556812062466,0.16585891222401722,66.32142857142857,NQ
2012-08-20,-1,2782.0,2783.5,8,-33.76,-16.0,30.544642857142858,time,930,955,-0.06907921660333236,-0.03273896521484946,61.089285714285715,NQ
2012-08-21,1,2767.0,2772.5,7,68.46000000000001,84.0,32.25892857142857,time,930,955,0.1515859396623305,0.18599501799058954,64.51785714285714,NQ
2012-08-22,1,2781.75,2783.0,7,8.96,24.5,32.464285714285715,time,930,955,0.019713971397139717,0.0539053905390539,64.92857142857143,NQ
2012-08-23,-1,2764.0,2762.0,8,22.240000000000002,40.0,29.508928571428573,time,930,955,0.047104387291981846,0.08472012102874432,59.017857142857146,NQ
2012-08-24,-1,2778.25,2778.25,9,-10.98,9.0,27.0625,time,930,955,-0.02254041570438799,0.018475750577367205,54.125,NQ
2012-08-27,-1,2779.75,2783.0,9,-69.48,-49.5,25.375,time,930,955,-0.15211822660098523,-0.10837438423645321,50.75,NQ
2012-08-28,-1,2782.75,2783.0,10,-17.2,5.0,23.633928571428573,time,930,955,-0.0363883641858708,0.010578012844729883,47.267857142857146,NQ
2012-08-29,-1,2784.75,2783.25,11,19.58,44.0,21.0,time,930,955,0.04238095238095238,0.09523809523809523,42.0,NQ
2012-08-31,-1,2767.25,2772.5,12,-140.64,-114.0,20.348214285714285,time,930,955,-0.28798595875383937,-0.23343571741992103,40.69642857142857,NQ
2012-09-04,1,2775.5,2770.5,13,-145.86,-117.0,18.723214285714285,time,930,955,-0.29962804005722465,-0.240343347639485,37.44642857142857,NQ
