day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2012-06-11,-1,2550.0,2512.75,10,732.8,755.0,23.25,time,605,955,1.5759139784946237,1.6236559139784945,64.25,NQ
2012-06-18,1,2573.25,2587.0,10,262.8,285.0,23.75,time,600,955,0.5532631578947369,0.6,68.57142857142857,NQ
2012-06-25,-1,2542.25,2527.25,16,460.48,496.0,15.5,time,605,955,0.9283870967741936,1.0,68.19642857142857,NQ
2012-07-02,-1,2602.5,2618.5,14,-465.08,-434.0,17.5,time,600,955,-0.9491428571428571,-0.8857142857142857,69.66071428571429,NQ
2012-07-05,-1,2628.5,2642.75,18,-534.96,-495.0,13.75,stop,600,640,-1.0807272727272728,-1.0,73.44642857142857,NQ
2012-07-09,-1,2597.0,2604.75,13,-217.36,-188.5,18.25,time,605,955,-0.45808219178082193,-0.3972602739726027,71.76785714285714,NQ
2012-07-16,1,2580.5,2571.25,13,-256.36,-227.5,18.5,time,670,955,-0.532972972972973,-0.47297297297297297,69.71428571428571,NQ
2012-07-23,1,2565.5,2582.5,11,360.58,385.0,22.0,time,685,955,0.745,0.7954545454545454,69.875,NQ
2012-07-30,-1,2643.25,2636.75,18,212.04,252.0,13.75,time,650,955,0.42836363636363634,0.509090909090909,67.30357142857143,NQ
2012-08-06,1,2691.5,2689.0,17,-105.74,-68.0,14.0,time,605,955,-0.22214285714285714,-0.14285714285714285,65.39285714285714,NQ
2012-08-13,-1,2713.5,2725.25,20,-494.4,-450.0,11.25,stop,620,895,-1.0986666666666667,-1.0,66.32142857142857,NQ
2012-08-20,-1,2767.5,2778.75,20,-474.4,-430.0,10.75,stop,620,710,-1.1032558139534883,-1.0,61.089285714285715,NQ
2012-08-21,1,2799.25,2789.25,20,-424.4,-380.0,9.5,stop,600,655,-1.1168421052631579,-1.0,64.51785714285714,NQ
2012-08-22,1,2775.0,2783.0,15,221.7,255.0,15.75,time,600,955,0.4692063492063492,0.5396825396825397,64.92857142857143,NQ
2012-08-23,-1,2756.25,2773.0,15,-520.8,-487.5,16.25,stop,610,670,-1.0683076923076922,-1.0,59.017857142857146,NQ
2012-08-24,1,2758.75,2777.75,20,735.6,780.0,8.0,time,615,955,2.29875,2.4375,54.125,NQ
2012-08-27,1,2792.25,2777.75,17,-513.74,-476.0,14.0,stop,685,950,-1.0792857142857144,-1.0,50.75,NQ
2012-08-28,1,2786.75,2782.5,20,-194.4,-150.0,12.25,time,715,955,-0.39673469387755106,-0.30612244897959184,47.267857142857146,NQ
2012-08-29,-1,2779.5,2789.75,20,-434.4,-390.0,9.75,stop,635,820,-1.1138461538461537,-1.0,42.0,NQ
